NO_OF_FRAMES	3000
NO_OF_CAMERAS	8
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-06-28, 17:16:30.991	1829317.80032220
DATA_INCLUDED	6D
BODY_NAMES	Drone
BODY_FILTERS	No filter
TRANSLATION_ORIGIN	Global	
ROTATION_ORIGIN	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
943	9.42000	1003.32384	904.45553	837.13181	-177.35474	2.00693	-88.70184	0.46661	0.02264	0.99864	0.04693	0.99913	-0.02425	0.03393	0.03502	0.04612	-0.99832	
944	9.43000	1001.28335	907.18428	838.93086	-177.18182	2.16275	-88.63460	0.44938	0.02381	0.99846	0.05005	0.99900	-0.02565	0.03651	0.03774	0.04913	-0.99808	
945	9.44000	999.15706	909.79412	840.98591	-177.32993	2.30916	-88.65039	0.37112	0.02353	0.99859	0.04752	0.99891	-0.02540	0.03914	0.04029	0.04655	-0.99810	
946	9.45000	997.16702	912.43180	842.70893	-177.17099	2.25138	-88.71198	0.45695	0.02246	0.99849	0.05023	0.99898	-0.02439	0.03812	0.03928	0.04932	-0.99801	
947	9.46000	995.01015	915.04393	844.50558	-177.37025	2.24979	-88.65103	0.43194	0.02352	0.99863	0.04679	0.99895	-0.02532	0.03812	0.03926	0.04585	-0.99818	
948	9.47000	992.79421	917.55657	846.48565	-177.53311	2.07098	-88.60625	0.41695	0.02431	0.99874	0.04391	0.99905	-0.02586	0.03505	0.03614	0.04301	-0.99842	
949	9.48000	990.69836	920.07240	848.39431	-177.46042	2.27611	-88.62054	0.42257	0.02405	0.99869	0.04525	0.99892	-0.02581	0.03860	0.03972	0.04427	-0.99823	
950	9.49000	988.64193	922.55159	850.21060	-177.49304	2.43221	-88.60977	0.43587	0.02424	0.99870	0.04476	0.99881	-0.02609	0.04132	0.04244	0.04370	-0.99814	
951	9.50000	986.44471	924.99421	852.05761	-177.54300	2.41990	-88.60870	0.41561	0.02426	0.99874	0.04388	0.99881	-0.02607	0.04113	0.04222	0.04283	-0.99819	
952	9.51000	984.26298	927.44515	854.02161	-177.73874	2.44757	-88.55999	0.45697	0.02511	0.99886	0.04052	0.99877	-0.02680	0.04167	0.04271	0.03942	-0.99831	
953	9.52000	982.06770	929.86794	855.94205	-177.64102	2.42044	-88.56688	0.48948	0.02499	0.99880	0.04220	0.99880	-0.02673	0.04115	0.04223	0.04112	-0.99826	
954	9.53000	979.93168	932.17368	857.73805	-177.58522	2.54474	-88.57778	0.50183	0.02480	0.99876	0.04322	0.99871	-0.02667	0.04330	0.04440	0.04209	-0.99813	
955	9.54000	977.70989	934.59174	859.49492	-177.46318	2.67624	-88.57043	0.49476	0.02492	0.99866	0.04541	0.99860	-0.02699	0.04553	0.04669	0.04421	-0.99793	
956	9.55000	975.41211	936.93922	861.41866	-177.46231	2.75786	-88.47791	0.47850	0.02653	0.99861	0.04554	0.99849	-0.02867	0.04687	0.04812	0.04423	-0.99786	
957	9.56000	973.21448	939.19002	863.26020	-177.18448	3.10262	-88.54249	0.41547	0.02540	0.99840	0.05048	0.99821	-0.02806	0.05279	0.05412	0.04905	-0.99733	
958	9.57000	970.91247	941.44611	865.13720	-177.30417	3.09915	-88.52537	0.45678	0.02570	0.99850	0.04841	0.99821	-0.02825	0.05278	0.05406	0.04697	-0.99743	
959	9.58000	968.73584	943.73274	866.89442	-177.08720	3.30271	-88.51915	0.44045	0.02580	0.99830	0.05229	0.99801	-0.02874	0.05620	0.05761	0.05073	-0.99705	
960	9.59000	966.33743	945.95857	868.84887	-177.01555	3.59285	-88.45284	0.45167	0.02695	0.99819	0.05374	0.99767	-0.03022	0.06115	0.06267	0.05196	-0.99668	
961	9.60000	964.18602	948.09131	870.74595	-177.06963	3.75919	-88.39999	0.47450	0.02786	0.99821	0.05293	0.99746	-0.03124	0.06402	0.06556	0.05101	-0.99654	
962	9.61000	961.68689	950.21445	872.63864	-177.07033	3.69074	-88.50150	0.44539	0.02610	0.99827	0.05277	0.99758	-0.02941	0.06293	0.06437	0.05100	-0.99662	
963	9.62000	959.34147	952.30442	874.40358	-177.19434	3.70357	-88.39814	0.40750	0.02790	0.99832	0.05073	0.99752	-0.03108	0.06312	0.06459	0.04885	-0.99672	
964	9.63000	956.76060	954.34429	876.36261	-177.38953	3.66913	-88.29891	0.34414	0.02962	0.99844	0.04742	0.99751	-0.03257	0.06255	0.06399	0.04545	-0.99691	
965	9.64000	954.19089	956.35188	878.32924	-177.32565	3.65884	-88.29031	0.32958	0.02977	0.99838	0.04854	0.99752	-0.03278	0.06233	0.06382	0.04656	-0.99687	
966	9.65000	951.63250	958.43021	880.32732	-177.21704	3.74278	-88.29556	0.46877	0.02968	0.99828	0.05047	0.99743	-0.03288	0.06373	0.06528	0.04845	-0.99669	
967	9.66000	949.25338	960.34026	882.09139	-177.34251	3.75444	-88.20512	0.35301	0.03125	0.99834	0.04839	0.99736	-0.03432	0.06393	0.06548	0.04627	-0.99678	
968	9.67000	946.56439	962.27223	884.05862	-177.41806	3.79075	-88.13899	0.48550	0.03240	0.99836	0.04717	0.99729	-0.03542	0.06455	0.06611	0.04495	-0.99680	
969	9.68000	943.85901	964.17478	886.14733	-177.47054	3.84084	-88.14603	0.43281	0.03228	0.99841	0.04627	0.99723	-0.03528	0.06546	0.06699	0.04403	-0.99678	
970	9.69000	941.16916	966.01615	888.14807	-177.62563	3.80978	-88.11702	0.37212	0.03279	0.99851	0.04359	0.99725	-0.03558	0.06499	0.06644	0.04134	-0.99693	
971	9.70000	938.52636	967.89062	890.09035	-177.78798	3.92427	-88.10462	0.36479	0.03300	0.99862	0.04084	0.99711	-0.03569	0.06707	0.06844	0.03851	-0.99691	
972	9.71000	935.75973	969.65575	891.97048	-177.86932	4.00585	-88.04400	0.41017	0.03405	0.99864	0.03954	0.99698	-0.03670	0.06850	0.06986	0.03709	-0.99687	
973	9.72000	932.90938	971.47151	894.02171	-178.05228	4.17479	-88.02383	0.40252	0.03439	0.99874	0.03648	0.99675	-0.03694	0.07154	0.07280	0.03390	-0.99677	
974	9.73000	930.16470	973.23627	895.92994	-178.03604	4.61756	-88.00233	0.38640	0.03475	0.99871	0.03705	0.99615	-0.03760	0.07921	0.08050	0.03416	-0.99617	
975	9.74000	927.33356	974.98533	897.92055	-178.33606	4.45605	-88.01852	0.38365	0.03447	0.99890	0.03171	0.99638	-0.03682	0.07661	0.07769	0.02895	-0.99656	
976	9.75000	924.18194	976.79619	900.03591	-178.37914	4.50108	-88.08314	0.46048	0.03335	0.99897	0.03089	0.99636	-0.03565	0.07746	0.07848	0.02820	-0.99652	
977	9.76000	921.20561	978.50517	902.01073	-178.80757	4.53893	-87.88960	0.34155	0.03671	0.99904	0.02371	0.99619	-0.03846	0.07830	0.07914	0.02075	-0.99665	
978	9.77000	918.13769	980.24133	904.08508	-178.91667	4.55246	-87.78952	0.37714	0.03845	0.99902	0.02195	0.99610	-0.04006	0.07857	0.07937	0.01885	-0.99667	
979	9.78000	915.17024	982.00916	906.05245	-178.78029	4.68567	-87.81242	0.39731	0.03804	0.99898	0.02439	0.99593	-0.03990	0.08080	0.08169	0.02122	-0.99643	
980	9.79000	912.13893	983.74618	907.97072	-178.67470	4.79704	-87.81300	0.38919	0.03803	0.99893	0.02630	0.99577	-0.04008	0.08266	0.08363	0.02305	-0.99623	
981	9.80000	908.69155	985.40265	910.12232	-178.54881	4.84039	-87.84975	0.49704	0.03739	0.99890	0.02847	0.99573	-0.03964	0.08334	0.08438	0.02523	-0.99611	
982	9.81000	905.38197	987.07565	912.31092	-178.83459	4.85691	-87.77039	0.37825	0.03876	0.99897	0.02362	0.99565	-0.04062	0.08379	0.08467	0.02027	-0.99620	
983	9.82000	902.29810	988.79627	914.17117	-178.82736	4.81765	-87.73009	0.33507	0.03947	0.99894	0.02377	0.99569	-0.04132	0.08309	0.08398	0.02039	-0.99626	
984	9.83000	898.85109	990.58573	916.28061	-178.73438	4.99889	-87.76126	0.44030	0.03891	0.99892	0.02547	0.99544	-0.04098	0.08619	0.08714	0.02200	-0.99595	
985	9.84000	895.38264	992.24778	918.36271	-178.89313	5.10644	-87.62679	0.41003	0.04124	0.99888	0.02299	0.99518	-0.04312	0.08811	0.08901	0.01924	-0.99585	
986	9.85000	891.93497	993.94494	920.62176	-178.98532	4.98361	-87.56839	0.38375	0.04227	0.99888	0.02138	0.99532	-0.04396	0.08603	0.08687	0.01764	-0.99606	
987	9.86000	888.48568	995.67030	922.70127	-179.08981	4.90922	-87.54572	0.42163	0.04267	0.99890	0.01953	0.99542	-0.04417	0.08481	0.08558	0.01583	-0.99621	
988	9.87000	884.95581	997.29549	924.72820	-179.06885	4.97322	-87.66142	0.33739	0.04065	0.99898	0.01977	0.99541	-0.04221	0.08594	0.08669	0.01619	-0.99610	
989	9.88000	881.20121	999.02080	926.84316	-179.13118	5.04116	-87.58073	0.37773	0.04205	0.99894	0.01886	0.99524	-0.04354	0.08714	0.08787	0.01510	-0.99602	
990	9.89000	877.60536	1000.71807	928.99180	-178.97906	5.49071	-87.53932	0.34790	0.04274	0.99885	0.02191	0.99449	-0.04463	0.09482	0.09568	0.01774	-0.99525	
991	9.90000	873.76568	1002.37305	931.20084	-179.21611	5.29548	-87.48351	0.40136	0.04372	0.99889	0.01772	0.99477	-0.04516	0.09159	0.09229	0.01362	-0.99564	
992	9.91000	870.03181	1004.12438	933.31056	-179.31316	5.15249	-87.54710	0.38388	0.04263	0.99897	0.01582	0.99505	-0.04387	0.08921	0.08981	0.01194	-0.99589	
993	9.92000	866.10253	1005.76161	935.54717	-179.45963	5.13458	-87.42455	0.37631	0.04475	0.99891	0.01344	0.99498	-0.04578	0.08898	0.08950	0.00939	-0.99594	
994	9.93000	862.21122	1007.43618	937.79136	-179.38435	5.23003	-87.48005	0.37280	0.04378	0.99893	0.01474	0.99487	-0.04494	0.09059	0.09115	0.01070	-0.99578	
995	9.94000	858.25920	1009.13932	939.93431	-179.44135	5.19521	-87.40175	0.35131	0.04515	0.99888	0.01384	0.99487	-0.04621	0.09001	0.09055	0.00971	-0.99584	
996	9.95000	854.28789	1010.86690	942.01550	-179.23544	5.44759	-87.46288	0.31989	0.04407	0.99887	0.01753	0.99451	-0.04553	0.09424	0.09494	0.01328	-0.99539	
997	9.96000	850.11305	1012.62434	944.28915	-179.35939	5.29988	-87.41569	0.38028	0.04490	0.99887	0.01533	0.99471	-0.04612	0.09176	0.09237	0.01113	-0.99566	
998	9.97000	845.87812	1014.32681	946.54261	-179.52872	5.16857	-87.33168	0.38721	0.04636	0.99885	0.01241	0.99485	-0.04729	0.08960	0.09009	0.00819	-0.99590	
999	9.98000	841.76631	1016.00526	948.81801	-179.30592	5.14187	-87.33788	0.33495	0.04626	0.99880	0.01626	0.99490	-0.04753	0.08896	0.08962	0.01206	-0.99590	
1000	9.99000	837.49713	1017.64298	951.11272	-179.19899	5.05395	-87.37133	0.33164	0.04568	0.99879	0.01800	0.99506	-0.04709	0.08735	0.08809	0.01393	-0.99601	
1001	10.00000	833.16603	1019.44362	953.34427	-179.22624	5.10519	-87.32069	0.37509	0.04656	0.99876	0.01765	0.99494	-0.04794	0.08825	0.08898	0.01345	-0.99594	
1002	10.01000	828.66798	1021.19298	955.74660	-179.24820	5.06269	-87.23600	0.42946	0.04803	0.99869	0.01736	0.99494	-0.04937	0.08750	0.08825	0.01307	-0.99601	
1003	10.02000	824.26129	1022.85887	958.12788	-179.38451	5.04876	-87.28613	0.34416	0.04716	0.99878	0.01490	0.99500	-0.04829	0.08739	0.08800	0.01070	-0.99606	
1004	10.03000	819.87646	1024.56700	960.42831	-179.34419	4.91738	-87.24986	0.35862	0.04780	0.99874	0.01555	0.99517	-0.04896	0.08507	0.08572	0.01140	-0.99625	
1005	10.04000	815.35231	1026.26848	962.82764	-179.38263	4.72909	-87.29575	0.33011	0.04702	0.99879	0.01465	0.99549	-0.04807	0.08184	0.08244	0.01074	-0.99654	
1006	10.05000	810.63212	1028.02159	965.30527	-179.31244	4.80916	-87.21385	0.44085	0.04844	0.99870	0.01606	0.99530	-0.04961	0.08315	0.08384	0.01196	-0.99641	
1007	10.06000	806.02682	1029.71245	967.77930	-179.45737	4.74935	-87.12967	0.32318	0.04990	0.99866	0.01360	0.99532	-0.05086	0.08222	0.08280	0.00944	-0.99652	
1008	10.07000	801.39971	1031.36262	970.18218	-179.53456	4.63386	-87.19309	0.32769	0.04881	0.99874	0.01207	0.99554	-0.04962	0.08029	0.08079	0.00810	-0.99670	
1009	10.08000	796.65340	1033.15451	972.70975	-179.52180	4.59565	-87.16486	0.36196	0.04930	0.99871	0.01230	0.99556	-0.05013	0.07961	0.08012	0.00832	-0.99675	
1010	10.09000	791.83902	1034.86789	975.24173	-179.44232	4.67340	-87.12746	0.38207	0.04995	0.99866	0.01380	0.99542	-0.05090	0.08088	0.08148	0.00970	-0.99663	
1011	10.10000	787.02711	1036.57031	977.79681	-179.29800	4.78804	-87.15147	0.34414	0.04952	0.99864	0.01638	0.99528	-0.05071	0.08275	0.08347	0.01221	-0.99644	
1012	10.11000	782.20780	1038.27095	980.37907	-179.54671	4.72344	-87.09286	0.35857	0.05055	0.99865	0.01208	0.99532	-0.05137	0.08184	0.08235	0.00788	-0.99657	
1013	10.12000	777.30899	1040.06954	982.91731	-179.43396	4.55441	-87.14164	0.31969	0.04971	0.99867	0.01383	0.99560	-0.05065	0.07881	0.07941	0.00985	-0.99679	
1014	10.13000	772.33114	1041.77534	985.53831	-179.26471	4.78214	-87.09946	0.37516	0.05043	0.99858	0.01703	0.99524	-0.05167	0.08260	0.08337	0.01279	-0.99644	
1015	10.14000	767.31071	1043.47971	988.27118	-179.20796	4.69119	-86.99178	0.37775	0.05230	0.99847	0.01810	0.99528	-0.05360	0.08094	0.08179	0.01378	-0.99655	
1016	10.15000	762.30372	1045.24302	990.94467	-179.26183	4.72963	-87.03159	0.44355	0.05161	0.99852	0.01714	0.99526	-0.05284	0.08167	0.08245	0.01284	-0.99651	
1017	10.16000	757.28298	1047.06451	993.58548	-178.96069	4.51753	-87.10147	0.30822	0.05041	0.99848	0.02210	0.99562	-0.05199	0.07773	0.07876	0.01808	-0.99673	
1018	10.17000	751.99627	1048.76719	996.37590	-178.88841	4.41836	-86.96170	0.43197	0.05285	0.99833	0.02345	0.99563	-0.05449	0.07589	0.07704	0.01934	-0.99684	
1019	10.18000	746.83590	1050.47383	999.13899	-178.85794	4.48016	-86.91990	0.37569	0.05357	0.99827	0.02410	0.99550	-0.05528	0.07691	0.07811	0.01987	-0.99675	
1020	10.19000	741.65108	1052.13835	1001.98929	-178.68730	4.43917	-86.92374	0.36345	0.05350	0.99820	0.02703	0.99556	-0.05542	0.07604	0.07740	0.02284	-0.99674	
1021	10.20000	736.46762	1053.89682	1004.80344	-178.55956	4.45075	-87.00077	0.36337	0.05216	0.99821	0.02916	0.99562	-0.05425	0.07616	0.07760	0.02506	-0.99667	
1022	10.21000	731.08737	1055.55182	1007.52355	-178.48660	4.43455	-86.94917	0.35481	0.05306	0.99813	0.03049	0.99559	-0.05524	0.07578	0.07732	0.02633	-0.99666	
1023	10.22000	725.75239	1057.22876	1010.56497	-178.61937	4.27204	-86.81850	0.40940	0.05534	0.99807	0.02819	0.99568	-0.05728	0.07302	0.07449	0.02403	-0.99693	
1024	10.23000	720.42178	1058.86344	1013.47495	-178.40900	4.33485	-86.89104	0.31205	0.05408	0.99803	0.03182	0.99567	-0.05631	0.07394	0.07559	0.02769	-0.99675	
1025	10.24000	715.11017	1060.57580	1016.29177	-178.44225	4.16783	-86.79555	0.37501	0.05575	0.99796	0.03120	0.99580	-0.05785	0.07102	0.07268	0.02711	-0.99699	
1026	10.25000	709.67790	1062.11748	1019.26761	-178.46631	4.08400	-86.74529	0.45559	0.05663	0.99792	0.03076	0.99585	-0.05866	0.06956	0.07122	0.02670	-0.99710	
1027	10.26000	704.11200	1063.85391	1022.35001	-178.46333	4.20916	-86.74879	0.40712	0.05656	0.99792	0.03093	0.99570	-0.05866	0.07173	0.07340	0.02674	-0.99694	
1028	10.27000	698.66297	1065.40926	1025.44593	-178.52777	4.38980	-86.70685	0.42472	0.05728	0.99791	0.03005	0.99542	-0.05939	0.07491	0.07654	0.02562	-0.99674	
1029	10.28000	693.18997	1066.95159	1028.49146	-178.26503	4.41819	-86.69467	0.43025	0.05749	0.99774	0.03467	0.99537	-0.05996	0.07513	0.07704	0.03019	-0.99657	
1030	10.29000	687.60128	1068.68350	1031.42044	-178.44492	4.13421	-86.77222	0.38648	0.05616	0.99794	0.03115	0.99582	-0.05824	0.07042	0.07209	0.02707	-0.99703	
1031	10.30000	681.95047	1070.18984	1034.58843	-178.42325	4.10920	-86.65852	0.39161	0.05814	0.99781	0.03164	0.99573	-0.06023	0.06990	0.07166	0.02745	-0.99705	
1032	10.31000	676.31027	1071.81246	1037.71980	-178.41441	4.02741	-86.64902	0.36489	0.05831	0.99779	0.03173	0.99582	-0.06037	0.06847	0.07023	0.02760	-0.99715	
1033	10.32000	670.69155	1073.43957	1040.95052	-178.14035	3.69188	-86.76475	0.36624	0.05632	0.99776	0.03603	0.99633	-0.05849	0.06242	0.06439	0.03238	-0.99740	
1034	10.33000	665.00891	1074.94757	1044.01349	-177.96465	3.76418	-86.76376	0.36418	0.05633	0.99764	0.03916	0.99625	-0.05875	0.06350	0.06565	0.03544	-0.99721	
1035	10.34000	659.24387	1076.41383	1047.31586	-178.03871	3.44519	-86.63924	0.44111	0.05852	0.99757	0.03769	0.99648	-0.06064	0.05795	0.06009	0.03416	-0.99761	
1036	10.35000	653.48730	1077.91423	1050.50330	-177.89705	3.42838	-86.62531	0.40239	0.05876	0.99746	0.04015	0.99648	-0.06102	0.05750	0.05980	0.03663	-0.99754	
1037	10.36000	647.78668	1079.39467	1053.67628	-177.76366	3.13509	-86.70435	0.37357	0.05740	0.99746	0.04210	0.99685	-0.05957	0.05232	0.05469	0.03896	-0.99774	
1038	10.37000	641.97031	1080.83659	1056.90735	-177.66614	3.02487	-86.69526	0.32293	0.05757	0.99739	0.04369	0.99695	-0.05974	0.05029	0.05277	0.04067	-0.99778	
1039	10.38000	636.13819	1082.25758	1060.19354	-177.85400	2.89336	-86.58452	0.40660	0.05950	0.99741	0.04038	0.99695	-0.06142	0.04812	0.05048	0.03740	-0.99802	
1040	10.39000	630.34707	1083.59997	1063.44800	-177.64174	2.82594	-86.54208	0.43244	0.06024	0.99721	0.04404	0.99697	-0.06229	0.04669	0.04930	0.04110	-0.99794	
1041	10.40000	624.59254	1084.98087	1066.67083	-177.57980	2.77665	-86.57273	0.43866	0.05971	0.99720	0.04505	0.99704	-0.06177	0.04579	0.04844	0.04218	-0.99793	
1042	10.41000	618.79240	1086.27278	1069.91447	-177.56508	2.69871	-86.57938	0.43494	0.05960	0.99720	0.04522	0.99711	-0.06161	0.04442	0.04708	0.04244	-0.99799	
1043	10.42000	612.96875	1087.56451	1073.19575	-177.65343	2.72621	-86.49582	0.41900	0.06105	0.99717	0.04377	0.99700	-0.06301	0.04493	0.04756	0.04090	-0.99803	
1044	10.43000	607.07036	1088.84596	1076.54877	-177.69942	2.74398	-86.51106	0.43350	0.06079	0.99723	0.04298	0.99700	-0.06272	0.04530	0.04787	0.04010	-0.99805	
1045	10.44000	601.32250	1090.08264	1079.80430	-177.61343	2.61034	-86.58987	0.42671	0.05942	0.99725	0.04427	0.99719	-0.06132	0.04295	0.04554	0.04160	-0.99810	
1046	10.45000	595.50965	1091.35621	1082.96986	-177.49130	2.68108	-86.61469	0.34848	0.05899	0.99718	0.04645	0.99716	-0.06104	0.04407	0.04678	0.04372	-0.99795	
1047	10.46000	589.62755	1092.55196	1086.26648	-177.39511	2.62854	-86.55062	0.41898	0.06010	0.99703	0.04812	0.99714	-0.06219	0.04300	0.04586	0.04540	-0.99792	
1048	10.47000	583.67560	1093.67592	1089.57191	-177.47844	2.52892	-86.50030	0.39222	0.06098	0.99705	0.04660	0.99716	-0.06292	0.04131	0.04412	0.04395	-0.99806	
1049	10.48000	577.91853	1094.88601	1092.82587	-177.39677	2.37205	-86.53915	0.33909	0.06031	0.99703	0.04783	0.99732	-0.06218	0.03853	0.04139	0.04538	-0.99811	
1050	10.49000	572.09880	1095.99971	1096.11941	-177.18483	2.07543	-86.65520	0.39135	0.05831	0.99699	0.05114	0.99764	-0.06005	0.03324	0.03622	0.04908	-0.99814	
1051	10.50000	566.16791	1097.02328	1099.39333	-177.12198	1.94816	-86.61427	0.35498	0.05902	0.99689	0.05213	0.99768	-0.06069	0.03093	0.03400	0.05018	-0.99816	
1052	10.51000	560.27719	1098.10886	1102.69043	-177.10602	1.69033	-86.52685	0.43370	0.06055	0.99680	0.05218	0.99773	-0.06199	0.02635	0.02950	0.05047	-0.99829	
1053	10.52000	554.43050	1099.14559	1105.95238	-177.01653	1.39665	-86.59093	0.36732	0.05945	0.99680	0.05340	0.99793	-0.06065	0.02120	0.02437	0.05203	-0.99835	
1054	10.53000	548.60811	1100.16883	1109.20048	-176.74789	1.19093	-86.73061	0.39983	0.05702	0.99670	0.05782	0.99816	-0.05812	0.01748	0.02078	0.05672	-0.99817	
1055	10.54000	542.85157	1101.03144	1112.33226	-176.85307	0.86079	-86.61469	0.39437	0.05904	0.99670	0.05569	0.99814	-0.05978	0.01173	0.01502	0.05489	-0.99838	
1056	10.55000	537.05056	1101.96669	1115.54404	-176.81476	0.85709	-86.54987	0.38865	0.06017	0.99660	0.05636	0.99808	-0.06092	0.01156	0.01496	0.05556	-0.99834	
1057	10.56000	531.24424	1102.78256	1118.81364	-176.79213	0.60846	-86.52418	0.42077	0.06062	0.99656	0.05650	0.99810	-0.06113	0.00719	0.01062	0.05596	-0.99838	
1058	10.57000	525.66587	1103.59883	1121.95060	-176.72495	0.60204	-86.63790	0.35967	0.05864	0.99661	0.05765	0.99822	-0.05915	0.00712	0.01051	0.05713	-0.99831	
1059	10.58000	519.96814	1104.39214	1124.94693	-176.72670	0.48325	-86.57653	0.43221	0.05971	0.99656	0.05750	0.99818	-0.06010	0.00500	0.00843	0.05710	-0.99833	
1060	10.59000	514.31215	1105.15907	1128.03202	-176.81296	0.43907	-86.52346	0.41756	0.06064	0.99659	0.05596	0.99813	-0.06097	0.00427	0.00766	0.05559	-0.99842	
1061	10.60000	508.68124	1105.82317	1131.11793	-176.81775	0.36348	-86.54868	0.43760	0.06020	0.99663	0.05579	0.99817	-0.06046	0.00298	0.00634	0.05551	-0.99844	
1062	10.61000	503.11175	1106.55762	1134.18243	-176.50864	0.44170	-86.66006	0.48919	0.05826	0.99642	0.06124	0.99827	-0.05862	0.00413	0.00771	0.06090	-0.99811	
1063	10.62000	497.62094	1107.09463	1137.08869	-176.62088	0.29442	-86.62256	0.41560	0.05891	0.99651	0.05914	0.99825	-0.05911	0.00165	0.00514	0.05894	-0.99825	
1064	10.63000	492.10071	1107.78793	1140.01864	-176.74434	0.16468	-86.57700	0.45233	0.05971	0.99660	0.05686	0.99821	-0.05977	-0.00053	0.00287	0.05679	-0.99838	
1065	10.64000	486.51082	1108.32424	1143.01647	-176.53697	0.21068	-86.54427	0.43288	0.06028	0.99635	0.06052	0.99817	-0.06039	0.00002	0.00368	0.06040	-0.99817	
1066	10.65000	481.22746	1108.81194	1145.96013	-176.41321	0.14007	-86.51345	0.44802	0.06081	0.99618	0.06259	0.99815	-0.06085	-0.00137	0.00244	0.06256	-0.99804	
1067	10.66000	475.83683	1109.39620	1148.78505	-176.40918	-0.02681	-86.66541	0.38669	0.05817	0.99635	0.06250	0.99831	-0.05802	-0.00411	-0.00047	0.06263	-0.99804	
1068	10.67000	470.40678	1109.84433	1151.63718	-176.30573	-0.07235	-86.52915	0.44189	0.06054	0.99610	0.06424	0.99816	-0.06033	-0.00516	-0.00126	0.06443	-0.99792	
1069	10.68000	465.02537	1110.30268	1154.53667	-176.25966	-0.15874	-86.62068	0.42156	0.05895	0.99615	0.06496	0.99826	-0.05864	-0.00661	-0.00277	0.06523	-0.99787	
1070	10.69000	459.63075	1110.64201	1157.43955	-176.27956	-0.37117	-86.62602	0.50784	0.05885	0.99619	0.06440	0.99825	-0.05831	-0.01027	-0.00648	0.06489	-0.99787	
1071	10.70000	454.63196	1110.94299	1160.08445	-176.23312	-0.45944	-86.60204	0.42243	0.05927	0.99612	0.06511	0.99821	-0.05862	-0.01188	-0.00802	0.06570	-0.99781	
1072	10.71000	449.35338	1111.20196	1162.78869	-176.15991	-0.48829	-86.54266	0.42799	0.06030	0.99597	0.06634	0.99814	-0.05960	-0.01253	-0.00852	0.06697	-0.99772	
1073	10.72000	444.18979	1111.49844	1165.52201	-176.24907	-0.61110	-86.55229	0.37904	0.06013	0.99609	0.06466	0.99813	-0.05931	-0.01456	-0.01067	0.06542	-0.99780	
1074	10.73000	439.04699	1111.65735	1168.31180	-176.20601	-0.68753	-86.61908	0.44689	0.05897	0.99612	0.06535	0.99819	-0.05805	-0.01585	-0.01200	0.06616	-0.99774	
1075	10.74000	434.00299	1111.88919	1170.86588	-176.05141	-0.68389	-86.61530	0.40080	0.05904	0.99593	0.06804	0.99818	-0.05808	-0.01595	-0.01194	0.06886	-0.99756	
1076	10.75000	429.09390	1111.97994	1173.52943	-176.15840	-0.65983	-86.54292	0.40963	0.06030	0.99598	0.06618	0.99811	-0.05940	-0.01551	-0.01152	0.06699	-0.99769	
1077	10.76000	423.92635	1112.04349	1176.22448	-176.36923	-0.80855	-86.51454	0.51152	0.06079	0.99620	0.06235	0.99805	-0.05978	-0.01791	-0.01411	0.06332	-0.99789	
1078	10.77000	419.06870	1112.10227	1178.71357	-176.11496	-0.63686	-86.47495	0.43901	0.06148	0.99586	0.06694	0.99805	-0.06059	-0.01523	-0.01112	0.06775	-0.99764	
1079	10.78000	414.38403	1112.02834	1181.19964	-176.07813	-0.70819	-86.48009	0.41123	0.06139	0.99583	0.06751	0.99804	-0.06041	-0.01651	-0.01236	0.06839	-0.99758	
1080	10.79000	409.49168	1112.01314	1183.69617	-176.15776	-0.84694	-86.56231	0.43809	0.05996	0.99602	0.06600	0.99809	-0.05884	-0.01874	-0.01478	0.06700	-0.99764	
1081	10.80000	404.74013	1111.92024	1186.10681	-176.14024	-0.77238	-86.39140	0.45562	0.06293	0.99581	0.06633	0.99793	-0.06189	-0.01766	-0.01348	0.06731	-0.99764	
1082	10.81000	399.98248	1111.85257	1188.60289	-175.94814	-0.80125	-86.47239	0.53348	0.06152	0.99567	0.06967	0.99801	-0.06039	-0.01827	-0.01398	0.07065	-0.99740	
